data
2004,Bobby,Whithorne,WR,WASH,18,215,11.9,23,0
2004,Jason,Deml,WR,ULM,19,215,11.3,30,0
2004,Franklin,Payne,WR,ILL,25,214,8.6,17,1
2004,Chris,Baker,WR,ARK,9,213,23.7,74,2
2004,Marcus,Battle,WR,RICE,15,213,14.2,55,0
2004,Tavarres,Williams,WR,USM,11,212,19.3,47,2
2004,Ramal,Porter,WR,SDSU,17,211,12.4,22,1
2004,Brian,Clark,WR,NCST,18,211,11.7,26,3
2004,DeAngelo,Williams,RB,MEM,18,210,11.7,68,1
2004,McKinley,Scott,WR,MSST,14,210,15.0,49,1
2004,Mark,LeFlore,WR,NEB,12,208,17.3,74,1
2004,Michael,Ford,WR,WYO,18,208,11.6,32,0
2004,Luke,Smith-Anderson,TE,IDHO,16,207,12.9,44,4
2004,Bobby,Purify,RB,COLO,20,206,10.3,35,0
2004,Chris,Talley,WR,EMU,21,206,9.8,26,1
2004,Brandon,Horn,WR,NW,24,205,8.5,24,2
2004,Bam,Childress,WR,OSU,17,205,12.1,28,0
2004,Tony,Madison,WR,KSU,13,204,15.7,86,1
2004,Brian,Howard,WR,ECU,21,203,9.7,30,1
2004,Trandon,Harvey,WR,WSU,18,203,11.3,51,2
2004,Corey,Thompson,WR,LOU,19,202,10.6,43,1
2004,Joe,Toledo,T,WASH,19,202,10.6,24,2
2004,Jerod,Void,RB,PUR,22,202,9.2,28,0
2004,Wali,Lundy,RB,UVA,12,145,12.1,41,0
2004,George,Gillett,WR,ORST,12,145,12.1,31,2
2004,Quinton,Broussard,RB,TOL,14,145,10.4,32,0
2004,Mark,Palmer,FB,BC,18,144,8.0,22,1
